model,strategy,target,seed,rmse,r2,mae
encoder_minilm,ft_6000,TOperacao,512,29.667303601501313,0.3359142443635943,15.576520122289658
encoder_minilm,ft_6000,TAtracado,512,32.03394378762599,0.3651431501292639,18.912175305485725
encoder_minilm,ft_6000,TOperacao,1024,28.786434417131627,0.3747643066055837,13.440753240585327
encoder_minilm,ft_6000,TAtracado,1024,31.272402544122592,0.39496919519062335,16.794392691254615
encoder_minilm,ft_6000,TOperacao,2048,28.78823667054973,0.3746860149753354,13.361617056131363
encoder_minilm,ft_6000,TAtracado,2048,31.090328455753173,0.40199390294673165,16.814202569127083
encoder_minilm,ft_6000,TOperacao,3141,27.4615484611181,0.43099241354731643,12.436455347537994
encoder_minilm,ft_6000,TAtracado,3141,29.704982865603178,0.45409935941334545,15.267405973076821
encoder_minilm,ft_6000,TOperacao,4096,28.368193708385398,0.3928005346653789,12.137470825910569
encoder_minilm,ft_6000,TAtracado,4096,31.519464274941985,0.3853715682247476,15.31048809826374
encoder_minilm,ft_6000,TOperacao,5000,29.335831340954943,0.35067097976230255,13.233537635803224
encoder_minilm,ft_6000,TAtracado,5000,32.69156898005435,0.33880962903865597,17.46315718472004
encoder_minilm,ft_6000,TOperacao,6273,28.86236150025935,0.3714617142620229,14.187765634059906
encoder_minilm,ft_6000,TAtracado,6273,30.79443794388007,0.41332233454198963,17.33524291098118
encoder_minilm,ft_6000,TOperacao,7777,28.28305916802463,0.3964395453229925,12.97714967727661
encoder_minilm,ft_6000,TAtracado,7777,31.000090814068884,0.4054602123133175,16.638106935620307
encoder_minilm,ft_6000,TOperacao,8192,27.24378031015369,0.439981012606279,12.083508062362672
encoder_minilm,ft_6000,TAtracado,8192,30.06288928563121,0.440865324542557,15.623921149373054
encoder_minilm,ft_6000,TOperacao,9001,27.58218590451974,0.42598217933622595,12.724353938102722
encoder_minilm,ft_6000,TAtracado,9001,29.903722077611057,0.4467703000138328,16.1217195469141
encoder_minilm,ft_6000,TOperacao,10240,29.519621202730555,0.3425093616982754,13.317719542980194
encoder_minilm,ft_6000,TAtracado,10240,31.95343637721566,0.36833017298589976,16.824699588418007
encoder_minilm,ft_6000,TOperacao,11111,27.10459334991694,0.4456886071712509,12.143518257141114
encoder_minilm,ft_6000,TAtracado,11111,29.747817612946058,0.45252384087502173,15.531346145272256
encoder_minilm,ft_6000,TOperacao,12345,28.285718807851637,0.3963260265632337,12.710567364692688
encoder_minilm,ft_6000,TAtracado,12345,30.873449946894954,0.4103078911175898,16.480847786068917
encoder_minilm,ft_6000,TOperacao,13579,28.70888133580639,0.37812864393265133,13.566940720081329
encoder_minilm,ft_6000,TAtracado,13579,31.819346628928095,0.37362054164397374,17.139731824994087
encoder_minilm,ft_6000,TOperacao,14641,28.566087393403706,0.38429946079858013,13.274937964677811
encoder_minilm,ft_6000,TAtracado,14641,32.165151707145434,0.3599318756276071,17.02184516251087
encoder_minilm,ft_6000,TOperacao,15360,28.421151654459866,0.39053137002052873,13.159027115106582
encoder_minilm,ft_6000,TAtracado,15360,31.195014242443403,0.3979599709670296,16.938295009732247
encoder_minilm,ft_6000,TOperacao,16384,28.687938343253617,0.3790356173956223,12.67043552994728
